app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,DTI,UR,PLE
-12412,,,27-Jan-06,0,SC,22,1,P,,,42,1,,11,,29,,0.448547902,54.296875,1,1,58,3,-1,,,0.05
12430,1,0,27-Jan-06,0,SN,21,2,P,,800,29,1,24,20,3,105,,0.003877254,93.109375,1,1,404,3,-1,,0.00,0.10
-12425,,,27-Jan-06,0,SO,18,1,P,,,,,,3,22,11,,0.035243946,46.578125,1,0,,5,1,,,0.06
-12429,,,27-Jan-06,1100,SB,23,1,P,,,19,3,0,,0,11,,0.115753246,60.9375,2,1,3,3,2,0.00,,0.04
12420,1,0,27-Jan-06,180,SO,18,,,,,50,1,,13,0,8,,0,90.25,,1,0,3,-1,0.00,,0.00
-12422,,,27-Jan-06,0,SE,21,1,R,,,35,1,,,,4,,0.585352106,44.515625,,1,0,3,-1,,,0.05
-12411,,,27-Jan-06,0,SO,35,1,R,3,500,3,2,60,,0,4,217,0,79.5,4,2,77,3,1,,0.43,0.03
12424,1,0,27-Jan-06,200,SO,23,,P,,,27,1,,,4,1,,1.53507518,71.921875,,0,,5,-1,0.00,,0.00
-12416,,,27-Jan-06,0,SN,40,1,,,,7,4,676,,6,1,,0.109079395,51.140625,1,1,0,3,1,,,0.03
-12410,,,27-Jan-06,1300,SO,28,,R,,,25,1,,,,,,0.025928461,41.3984375,,1,0,3,-1,0.00,,0.00
12432,1,0,27-Jan-06,0,SO,23,,R,,,,,,,,,,0,,,0,,4,-1,,,0.00
-12427,,,27-Jan-06,0,SL,18,1,P,,,,,,,,,,0.055765076,69.28125,,0,,5,-1,,,0.06
-12418,,,27-Jan-06,740,SO,30,1,R,,,,,,,1,,,0.020126104,37.671875,,0,,5,-1,0.00,,0.03
-12414,,,27-Jan-06,1,SO,32,,R,,,,,,,,,,0,,,0,,4,-1,,,0.00
12428,0,1,27-Jan-06,0,SB,21,2,P,,,,,,15,5,105,,0,62.71875,1,0,,5,1,,,0.10
-12439,,,28-Jan-06,0,SF,19,1,P,,500,37,1,,11,0,56,,0.067485841,68.453125,2,1,466,3,0,,0.00,0.05
12446,1,0,28-Jan-06,0,SO,19,,P,,,14,1,,12,0,28,,0,61.7890625,,1,0,3,-1,,,0.00
-12457,,,28-Jan-06,0,SO,19,2,R,,,16,1,25,26,0,15,,0.1064958,63.2421875,,1,0,3,-1,,,0.11
-12454,,,28-Jan-06,0,SE,20,2,P,,,,,,8,3,14,,0.145824814,42.8671875,,0,,5,-1,,,0.10
-12444,,,28-Jan-06,0,SJ,17,0,P,,,,,,,,6,,0.306450371,28.6328125,4,0,,5,1,,,0.00
12442,1,0,28-Jan-06,760,SM,29,1,R,,,,,,,,,,0.016881817,23.234375,,0,,5,-1,0.00,,0.03
-12435,,,28-Jan-06,700,SL,31,,R,1,,5,3,,,,,,0,77.5625,2,3,1370,3,1,0.00,,0.00
-12455,,,28-Jan-06,0,SN,27,1,R,,650,15,2,0,,0,,,0.148800023,48.9296875,2,2,0,3,0,,0.00,0.04
-12456,,,28-Jan-06,0,SN,28,1,R,,,7,1,,,0,,,0.688489806,20.390625,1,0,,5,1,,,0.04
12443,1,0,28-Jan-06,1,SO,28,,R,1,,2,1,,,,,,0.07147603,71.5,,1,0,3,-1,,,0.00
-12438,,,28-Jan-06,1,SO,23,,R,1,,4,,0,,0,,,0.110365275,53.7421875,1,0,,5,2,,,0.00
-12453,,,28-Jan-06,0,SD,22,2,R,,,,,,,,,,0.261894064,34.78125,,0,,5,-1,,,0.09
12449,1,0,28-Jan-06,1,SO,26,,R,,,,,,,,,,0.0573882,42.4453125,,0,,5,-1,,,0.00
12441,1,0,28-Jan-06,2,SO,20,,R,,,,,,,,,,0.10394277,52.265625,,0,,5,-1,,,0.00
12436,0,1,28-Jan-06,0,SE,22,3,P,,,,,,29,4,2,,0.027230101,33.3046875,1,0,,5,2,,,0.14
-12487,,,31-Jan-06,0,SL,20,2,H,,1450,16,1,44,8,3,69,92,0.03066441,71.421875,1,1,869,3,-1,,0.06,0.10
12491,1,0,31-Jan-06,100,SO,18,,P,,,,,,24,1,36,,0,55.96875,,0,,5,-1,0.00,,0.00
-12473,,,31-Jan-06,1,SC,20,2,P,,,8,1,206,4,3,23,,0.479696264,58.296875,,0,,5,3,,,0.10
-12460,,,31-Jan-06,0,SA,27,99999,P,1,10500,1,4,75,12,7,23,7719,0.207828538,61.2578125,1,4,1402,2,0,,0.74,
-12469,,,31-Jan-06,0,SE,18,1,P,1,350,2,1,0,4,1,22,,0.02147089,72.3125,1,1,204,3,-1,,0.00,0.06
-12459,,,31-Jan-06,0,SK,27,,R,,1650,9,3,,21,,20,62,0.349330738,52.5234375,1,2,0,3,0,,0.04,0.00
12483,1,0,31-Jan-06,200,SO,21,4,P,,,26,1,40,12,3,17,,0.015507707,89.171875,1,1,698,3,-1,0.00,,0.19
-12472,,,31-Jan-06,1,SO,25,0,R,,2550,12,2,0,18,,21,619,0.135449083,64.421875,1,1,0,3,0,,0.24,0.00
-12485,,,31-Jan-06,0,SO,18,2,P,,,,,,3,0,17,,0.386257269,39.6875,,0,,5,-1,,,0.11
-12477,,,31-Jan-06,1,SB,21,2,R,,500,10,2,41,5,2,12,94,0,47.203125,1,2,1103,3,4,,0.19,0.10
12475,1,0,31-Jan-06,0,SB,19,1,P,,,,,,21,2,10,,0.100939892,34.140625,,0,,5,-1,,,0.05
12476,1,0,31-Jan-06,0,SO,19,,P,,,7,1,,18,3,4,,0,94.015625,,1,0,3,3,,,0.00
-12478,,,31-Jan-06,900,SN,27,1,R,,,9,5,146,,2,3,,0.092467714,79.71875,1,2,0,3,3,0.00,,0.04
12489,1,0,31-Jan-06,0,SO,19,,P,,,15,1,,,,1,,0.067798324,35.578125,1,0,,5,0,,,0.00
12464,1,0,31-Jan-06,680,SE,23,,R,1,,5,1,34,,0,1,,0.027645741,19.6328125,1,0,,1,0,0.00,,0.00
12480,1,0,31-Jan-06,500,SB,33,,R,2,,2,1,41,,,,,0.137753366,69.90625,,1,0,3,-1,0.00,,0.00
-12470,,,31-Jan-06,460,SC,19,1,,1,,6,2,,,,,,0.501801895,55.671875,1,2,459,3,2,0.00,,0.05
-12463,,,31-Jan-06,1,SD,24,1,R,,,112,2,,,0,,,0.206320582,39.46875,3,1,0,3,0,,,0.04
-12461,,,31-Jan-06,0,SM,23,1,R,,,33,1,,,0,,,0.023443176,82.09375,1,0,,2,0,,,0.04
-12471,,,31-Jan-06,0,SG,21,3,R,,,26,1,,,0,,,0.033048381,65.546875,2,1,0,3,1,,,0.14
-12465,,,31-Jan-06,1500,SO,31,,R,2,750,6,1,90,,0,,,0.035622011,84.734375,4,1,0,3,0,0.00,0.00,0.00
-12468,,,31-Jan-06,0,SB,19,2,R,,,,,,,,,,0.112738827,43.1171875,1,0,,5,0,,,0.11
-12479,,,31-Jan-06,0,SK,19,1,R,,,,,,,,,,0,,,0,,4,-1,,,0.05
12492,0,1,31-Jan-06,0,SL,21,3,P,,,,,,5,3,9,,0.384666931,66.03125,,0,,5,-1,,,0.14
12482,0,1,31-Jan-06,0,SO,20,1,P,,,7,,0,1,2,5,,0.044815713,60.6171875,2,0,,5,2,,,0.05
-12506,,,01-Feb-06,0,SD,24,1,R,,750,23,,,23,,46,960,0.038097757,63.40625,,0,,5,-1,,1.28,0.04
12504,1,0,01-Feb-06,0,SE,18,1,P,,,,,,0,0,14,,0,49.7265625,1,0,,5,0,,,0.06
-12511,,,01-Feb-06,0,SO,21,1,P,2,350,2,3,,17,4,15,248,0.126120756,63.484375,1,2,0,3,1,,0.71,0.05
-12499,,,01-Feb-06,0,SO,45,1,H,,19050,9,3,36,2,8,6,13269,0,46.2265625,1,2,3913,3,3,,0.70,0.02
12497,1,0,01-Feb-06,2,SH,22,5,P,,,33,,39,5,3,5,,0,53.671875,,0,,5,-1,,,0.23
12510,1,0,01-Feb-06,0,SB,19,1,P,1,750,4,2,0,9,0,5,,0.236646695,64.5,1,2,593,3,4,,0.00,0.05
-12495,,,01-Feb-06,0,SL,18,1,P,1,,4,1,,,,,,0.189220617,38.9296875,2,1,0,3,0,,,0.06
-12502,,,01-Feb-06,1220,SD,34,1,R,1,,1,20,0,,4,,,0.240429119,61.5703125,2,2,0,3,1,0.00,,0.03
12507,1,0,01-Feb-06,1,SK,28,,R,1,,6,3,0,,,,,0.333498036,51.609375,1,3,0,3,2,,,0.00
-12512,,,01-Feb-06,1700,SM,33,2,H,,8250,9,2,0,,1,,61,0.115770304,64.078125,1,1,0,3,2,0.04,0.01,0.06
12505,1,0,01-Feb-06,2,SE,28,,R,,,,,,,,,,0.156153928,43.6640625,,0,,5,-1,,,0.00
12508,0,1,01-Feb-06,500,SE,22,,R,,,,,,,,,,0.309544434,38.96875,1,0,,5,0,0.00,,0.00
12503,0,1,01-Feb-06,440,SO,18,,,,,,,,,,,,0,54.53125,,0,,5,-1,0.00,,0.00
12498,0,1,01-Feb-06,0,SA,25,1,P,,,,,,,,,,0.165535664,39.15625,,0,,5,-1,,,0.04
12536,1,0,02-Feb-06,0,SM,20,2,P,1,600,1,1,94,14,4,26,,0.012903373,84.34375,1,1,0,3,1,,0.00,0.10
12534,1,0,02-Feb-06,1,SO,18,1,P,,,32,1,,25,0,24,,0,72.09375,2,1,0,3,0,,,0.06
-12543,,,02-Feb-06,0,SE,17,1,P,,,,,,11,,14,,0.017306268,98.734375,,0,,5,-1,,,0.06
-12518,,,02-Feb-06,0,SF,22,1,P,,,33,2,,9,5,14,,0.021691355,75.28125,1,2,0,3,-1,,,0.05
-12517,,,02-Feb-06,0,SO,20,2,,,,,,,,3,9,,0.107985437,43.828125,,0,,5,-1,,,0.10
-12537,,,02-Feb-06,0,SL,20,2,,,,9,1,40,7,4,6,,0.021257062,68.6875,,1,0,3,3,,,0.10
-12523,,,02-Feb-06,1,SO,23,2,P,,550,16,1,1,2,3,2,,0.085875304,64.921875,1,1,322,3,-1,,0.00,0.09
-12528,,,02-Feb-06,0,SL,30,1,R,1,4400,6,3,0,,3,2,2201,0.449073728,63.4921875,1,3,219,3,0,,0.50,0.03
-12539,,,02-Feb-06,0,SO,20,1,P,,,45,1,,2,2,2,,0.12174931,77.625,2,1,0,3,0,,,0.05
-12542,,,02-Feb-06,0,SL,47,1,H,2,,5,5,,,4,,,0.177391445,62.9140625,3,2,37,3,1,,,0.02
-12541,,,02-Feb-06,0,SD,20,2,P,,2350,7,2,0,,0,,1519,1.27980483,53.09375,2,2,483,2,1,,0.65,0.10
12525,1,0,02-Feb-06,1,SO,33,,P,,,29,1,,27,,,,0.446810962,63.5234375,,0,,5,-1,,,0.00
-12540,,,02-Feb-06,660,SN,31,0,R,,,15,1,180,,6,,,0.021025787,13.29101563,1,1,0,3,1,0.00,,0.00
12521,1,0,02-Feb-06,300,SO,20,,R,1,950,3,1,,,0,,,0.347141766,50.0546875,2,1,0,3,1,0.00,0.00,0.00
-12538,,,02-Feb-06,0,SH,19,1,R,,,,,,,0,,,0,7.150390625,,0,,5,-1,,,0.05
-12520,,,02-Feb-06,0,SO,23,2,R,,,,,,,,,,0.115407992,36.75,,0,,5,-1,,,0.09
12522,0,1,02-Feb-06,0,SD,31,1,R,,1500,6,1,30,,0,,,0.37289378,51.890625,,1,0,3,3,,0.00,0.03
12527,0,1,02-Feb-06,0,FT,21,,,,,,,,,,,,0.082329585,57.3828125,,0,,5,-1,,,0.00
-12561,,,03-Feb-06,0,SH,20,1,P,,400,22,1,,5,1,27,,0.01351723,69.359375,,0,,2,-1,,0.00,0.05
-12549,,,03-Feb-06,1,SC,20,3,P,1,,2,1,10,3,,8,,0.152875269,53.046875,1,1,0,3,1,,,0.15
12557,1,0,03-Feb-06,0,SO,21,,R,,,,,,,,,,0.215845192,64.34375,,0,,5,-1,,,0.00
-12547,,,03-Feb-06,0,SO,34,1,H,8,600,6,5,,,,,,0.080049821,68.03125,2,1,0,3,1,,0.00,0.03
-12555,,,03-Feb-06,0,SO,29,2,R,,,33,1,,,,,,0.128423519,26.90625,1,1,11,3,-1,,,0.07
-12560,,,03-Feb-06,1,SK,20,1,P,2,200,5,1,56,,2,,,0.099133345,65.234375,1,1,0,3,2,,0.00,0.05
-12553,,,03-Feb-06,1,SO,19,,P,,,,,,,,,,0.291874368,73.140625,1,0,,5,1,,,0.00
-12554,,,03-Feb-06,1000,SC,22,,R,,,,,,,,,,0,,,0,,5,-1,0.00,,0.00
-12550,,,03-Feb-06,0,SO,21,2,R,,,,,,,,,,0,,,0,,4,-1,,,0.10
12544,1,0,03-Feb-06,1,SO,19,,R,,,,,,,,,,0.360615476,64.5,,0,,5,-1,,,0.00
12551,0,1,03-Feb-06,1340,SO,29,,R,,350,17,3,51,,5,,404,0.502372801,46.453125,1,1,7,3,-1,0.30,1.15,0.00
12545,0,1,03-Feb-06,300,SO,28,,R,,,,,,,,,,0.028077482,21.5546875,,0,,5,-1,0.00,,0.00
-12578,,,04-Feb-06,0,SL,19,2,P,,,,,,1,2,32,,0.055793484,39.3984375,2,0,,5,1,,,0.11
12563,1,0,04-Feb-06,0,SO,19,,P,1,350,4,1,,11,1,23,62,0.014641975,38.4296875,,1,0,3,-1,,0.18,0.00
12566,1,0,04-Feb-06,0,SO,33,1,,,500,20,2,75,9,3,19,,0.266188591,41.4765625,1,2,0,3,-1,,0.00,0.03
-12582,,,04-Feb-06,0,SM,18,1,,,,,,,14,2,13,,0,72.5,,0,,5,-1,,,0.06
-12577,,,04-Feb-06,1,SB,18,1,P,1,150,3,1,,,1,7,155,0,,1,0,,2,2,,1.03,0.06
-12562,,,04-Feb-06,100,SE,19,,P,,,,,,7,1,6,,0.024445278,33.84375,,0,,5,-1,0.00,,0.00
-12581,,,04-Feb-06,800,SO,24,3,R,,,10,2,,,,,,0,,,1,0,3,-1,0.00,,0.13
-12569,,,04-Feb-06,1260,SC,39,2,R,,,40,1,46,0,0,,,0,86.328125,,1,0,3,-1,0.00,,0.05
12580,1,0,04-Feb-06,1,FT,34,,,,,,,,,,,,0,,,0,,4,-1,,,0.00
12574,1,0,04-Feb-06,0,SB,20,,,,,,,,,,,,0,,,0,,4,-1,,,0.00
-12565,,,04-Feb-06,1,SN,20,1,P,,,,,,,,,,0.065295518,33.734375,,0,,5,-1,,,0.05
12590,1,0,07-Feb-06,0,SC,18,1,P,2,,6,1,33,20,,16,,0.183317327,49.828125,2,1,456,3,0,,,0.06
-12593,,,07-Feb-06,0,SO,19,1,P,1,,6,2,,26,1,13,,0.426944889,70.484375,2,2,464,3,0,,,0.05
-12591,,,07-Feb-06,1,SO,19,1,P,1,,6,2,,26,2,12,,0.389109631,76.15625,2,2,457,3,0,,,0.05
12602,1,0,07-Feb-06,0,SO,19,,P,,,,,,25,0,57,,0.552756861,61.796875,1,0,,5,1,,,0.00
-12612,,,07-Feb-06,0,SF,18,1,P,,,,,,21,0,7,,0.035599845,72.1875,,0,,5,-1,,,0.06
-12583,,,07-Feb-06,100,SE,19,,P,,,,,,6,1,4,,0.028490721,33.234375,1,0,,5,0,0.00,,0.00
-12594,,,07-Feb-06,1,SO,22,1,P,2,150,5,,0,13,2,4,,0.186607029,49.03125,1,0,,5,0,,0.00,0.05
-12597,,,07-Feb-06,480,SO,23,,R,,,16,2,,,2,,,0.610894207,18.68359375,3,1,0,3,1,0.00,,0.00
-12584,,,07-Feb-06,0,SN,22,1,R,2,,1,2,0,,5,,,0.93223764,30.55859375,3,1,0,3,0,,,0.05
-12606,,,07-Feb-06,300,SO,22,2,R,,,38,1,0,,,,,0.045082034,13.02539063,1,1,990,3,-1,0.00,,0.09
12607,1,0,07-Feb-06,480,SD,26,2,R,,,19,1,,,1,,,0.025345706,63.46875,,1,0,3,-1,0.00,,0.08
-12589,,,07-Feb-06,0,SB,27,1,R,,,,,,,,,,0,,,0,,4,-1,,,0.04
12603,0,1,07-Feb-06,1,SB,18,1,P,1,1450,2,1,,6,2,9,0,0,71.796875,2,1,615,3,1,,0.00,0.06
12598,0,1,07-Feb-06,0,SE,18,1,P,,,,,,9,0,6,,0,87.65625,,0,,5,-1,,,0.06
12601,0,1,07-Feb-06,0,SO,24,,,3,2450,3,1,36,,0,,218,0.099160083,77.296875,2,1,0,3,1,,0.09,0.00
12587,0,1,07-Feb-06,1,SB,22,,R,,,,,,,,,,0.490873172,57.3828125,1,0,,5,0,,,0.00
12599,0,1,07-Feb-06,0,SG,21,3,R,,,,,,,,,,0,,,0,,4,-1,,,0.14
12627,1,0,08-Feb-06,1460,SM,26,,,,3300,20,1,,15,7,24,0,0.033753812,45.0703125,,1,0,3,-1,0.00,0.00,0.00
-12617,,,08-Feb-06,0,SG,24,2,P,1,100,5,2,284,6,5,10,,0.085631052,66.6875,2,1,0,3,1,,0.00,0.08
-12622,,,08-Feb-06,0,SN,24,1,P,,,,,,10,,9,,0.024699013,66.953125,2,0,,5,0,,,0.04
12629,1,0,08-Feb-06,500,SO,19,,P,,,,,,7,2,4,,0.048916779,28.17578125,,0,,5,-1,0.00,,0.00
-12621,,,08-Feb-06,1,SF,22,1,P,1,,2,4,,6,6,5,,0.039758985,58.546875,2,2,0,1,1,,,0.05
12625,1,0,08-Feb-06,0,SM,19,2,P,,,14,1,,,4,1,,0,77.234375,1,1,375,3,-1,,,0.11
-12615,,,08-Feb-06,1,SE,27,4,R,,4200,15,4,0,,,,1271,0.083942081,49.6875,1,3,782,2,3,,0.30,0.15
-12631,,,08-Feb-06,7000,SD,22,,R,1,,4,3,,,2,,,0.286907178,29.03515625,1,1,0,3,2,0.00,,0.00
12630,1,0,08-Feb-06,1,SD,23,6,R,1,,3,1,26,,,,,0.272752927,62.0546875,1,1,0,3,2,,,0.26
12628,1,0,08-Feb-06,780,SO,38,,,,,,,,,,,,0.025230151,26.6953125,,0,,5,-1,0.00,,0.00
12619,1,0,08-Feb-06,1,SB,20,,R,,,,,,,,,,0.128540624,62.1171875,,0,,5,-1,,,0.00
-12618,,,08-Feb-06,0,SL,20,3,R,,,,,,,,,,0.129890184,30.71875,,0,,5,-1,,,0.15
12620,0,1,08-Feb-06,0,SO,28,4,P,,950,98,2,,,,,,0.009662168,25.6328125,1,1,689,3,-1,,0.00,0.14
12643,1,0,09-Feb-06,100,SF,27,,P,,,32,1,,25,,28,,0.429926277,24.7890625,,1,0,3,-1,0.00,,0.00
12637,1,0,09-Feb-06,700,FT,19,,P,1,,4,3,,7,2,25,,0,64.71875,2,2,0,3,0,0.00,,0.00
12634,1,0,09-Feb-06,0,SH,18,1,,,,,,,2,0,,,0.284712646,50.921875,1,0,,5,1,,,0.06
12639,1,0,09-Feb-06,800,SO,18,,P,,,,,,1,0,,,0.011070915,39.4453125,,0,,5,-1,0.00,,0.00
12638,1,0,09-Feb-06,160,FT,19,,P,,,35,1,,,13,,,0.053057248,40.6015625,,1,0,3,-1,0.00,,0.00
12635,1,0,09-Feb-06,400,SL,21,2,,,,6,1,,,,,,0.522184361,35.0234375,1,1,282,3,3,0.00,,0.10
12641,1,0,09-Feb-06,900,SO,19,,R,1,,4,1,0,,0,,,0.136760695,57.34375,,1,0,3,-1,0.00,,0.00
12640,1,0,09-Feb-06,0,SL,19,1,P,1,250,3,1,0,0,2,,,0.16350665,56.59375,,1,0,3,-1,,0.00,0.05
12633,1,0,09-Feb-06,1,SE,30,,,,,,,,,,,,0.358808022,65.578125,,0,,5,-1,,,0.00
-12667,,,10-Feb-06,0,SB,18,1,P,,,18,2,,5,1,63,,0.127939025,72.640625,1,2,0,3,1,,,0.06
-12663,,,10-Feb-06,1,SF,19,1,P,,,72,2,,20,1,32,,0.06497323,81.875,,1,0,3,-1,,,0.05
-12649,,,10-Feb-06,0,SN,19,2,P,2,1900,3,2,,28,1,13,681,0.10915409,75.328125,2,2,5,3,0,,0.36,0.11
-12668,,,10-Feb-06,0,SL,18,1,,1,,1,1,0,21,1,8,,0.046667296,35.4765625,2,1,0,3,1,,,0.06
-12662,,,10-Feb-06,340,SA,23,2,R,,,19,3,,0,,5,,0.243170916,73.8125,1,2,0,3,3,0.00,,0.09
12658,1,0,10-Feb-06,120,SO,18,,P,,,,,,27,0,4,,0,63.7734375,,0,,5,-1,0.00,,0.00
12656,1,0,10-Feb-06,0,SK,19,1,P,,,9,,0,18,,2,,0.015893349,70,,0,,5,3,,,0.05
-12647,,,10-Feb-06,760,SM,21,,P,,500,14,2,,,0,,404,0.256533895,54.6171875,1,2,1857,3,-1,0.53,0.81,0.00
-12653,,,10-Feb-06,1,SO,25,2,R,1,750,3,2,1,,0,,218,0.233702747,52.5546875,1,2,0,3,1,,0.29,0.08
12648,1,0,10-Feb-06,1760,SM,43,1,R,,1650,9,1,0,,0,,32,0,48.96875,,1,0,3,4,0.02,0.02,0.02
-12661,,,10-Feb-06,0,SO,18,1,,,,,,,,,,,0.047614246,31.84765625,,0,,5,-1,,,0.06
-12654,,,10-Feb-06,1,SA,22,1,P,,,,,,,,,,0,,,0,,4,-1,,,0.05
-12652,,,10-Feb-06,1,SN,28,,R,,,,,,,,,,0,,,0,,4,-1,,,0.00
12660,0,1,10-Feb-06,460,SE,18,,R,,,,,,,,,,0.637708236,50.6796875,,0,,5,-1,0.00,,0.00
-12670,,,11-Feb-06,1,SO,23,2,P,,950,44,1,29,26,6,11,,0.220858249,57.421875,,1,0,3,-1,,0.00,0.09
12678,1,0,11-Feb-06,0,SA,19,1,P,,,,,,2,,7,,0.058305532,45.0390625,,0,,5,-1,,,0.05
-12681,,,11-Feb-06,0,SB,42,1,R,,200,12,,26,1,6,6,218,0.282992721,52.125,,0,,5,3,,1.09,0.02
12682,1,0,11-Feb-06,0,SO,18,2,P,,,,,,12,1,4,,0,64.90625,1,0,,5,2,,,0.11
-12674,,,11-Feb-06,1000,SB,24,,R,,,8,2,,,,,,0.280710369,26.234375,1,2,0,3,1,0.00,,0.00
12686,1,0,11-Feb-06,300,SN,37,3,R,1,3400,4,2,92,,0,,,0,32.8828125,1,1,172,3,-1,0.00,0.00,0.08
-12680,,,11-Feb-06,1,SB,21,4,R,,,11,1,90,,,,,0.222618641,51.6328125,,1,0,3,-1,,,0.19
-12673,,,11-Feb-06,0,SA,26,4,,,,11,,121,,,,,0,55.921875,2,0,,5,0,,,0.15
-12688,,,11-Feb-06,160,SC,21,,R,,,,,,,,,,0,,,0,,4,-1,0.00,,0.00
12684,1,0,11-Feb-06,200,SA,25,,R,,,,,,,,,,0.201454878,,,0,,5,-1,0.00,,0.00
12679,1,0,11-Feb-06,1,SO,19,,R,,,,,,,,,,0,,,0,,4,-1,,,0.00
12669,1,0,11-Feb-06,1000,SO,21,,P,,,,,,,,,,0,,,0,,4,-1,0.00,,0.00
12672,0,1,11-Feb-06,0,SL,18,1,R,,,21,1,,9,0,50,,0.030901222,54.796875,2,1,0,2,1,,,0.06
12676,0,1,11-Feb-06,0,SO,23,,R,,,,,,,,,,0,49.5859375,,0,,5,-1,,,0.00
12675,0,1,11-Feb-06,0,FT,25,,,,,,,,,,,,0.070980766,60.0859375,,0,,5,-1,,,0.00
-12706,,,14-Feb-06,0,SF,20,1,P,,150,17,1,,15,4,31,0,0,79.796875,1,1,0,3,1,,0.00,0.05
-12708,,,14-Feb-06,0,SC,21,2,P,,,21,,0,7,1,30,,0.187986522,73.9375,2,0,,5,1,,,0.10
-12692,,,14-Feb-06,800,SC,21,3,P,,950,12,1,0,13,3,29,0,0.030583933,81.25,1,1,0,3,0,0.00,0.00,0.14
12709,1,0,14-Feb-06,0,SA,19,1,P,,,50,1,,10,,28,,0,65,,1,0,3,-1,,,0.05
12690,1,0,14-Feb-06,0,SO,18,,P,1,,2,1,,7,0,27,,0,64.40625,2,1,0,3,0,,,0.00
12712,1,0,14-Feb-06,0,SO,21,1,,,,18,2,0,2,,13,,0.158031421,71.484375,2,1,0,3,1,,,0.05
-12697,,,14-Feb-06,0,SB,18,1,R,1,950,6,2,,2,,13,,0.157091925,84.75,1,1,886,3,0,,0.00,0.06
12695,1,0,14-Feb-06,360,SO,21,,P,,,,,,26,4,13,,0,84.03125,2,0,,5,1,0.00,,0.00
-12714,,,14-Feb-06,0,SO,21,1,P,,,16,3,,11,4,12,,0,76.328125,1,3,0,3,-1,,,0.05
-12698,,,14-Feb-06,0,SB,18,1,P,,,,,,5,0,9,,0.046522156,59.359375,1,0,,5,0,,,0.06
-12700,,,14-Feb-06,0,SO,39,2,P,,1850,8,5,,2,7,5,,0.279754246,58.2578125,2,3,0,2,1,,0.00,0.05
-12699,,,14-Feb-06,0,SE,25,2,,,800,8,1,0,1,2,2,527,0,,,1,0,3,-1,,0.66,0.08
-12715,,,14-Feb-06,720,SN,21,0,R,,,7,3,126,,1,,,0.217151219,24.99609375,2,3,83,1,0,0.00,,0.00
-12702,,,14-Feb-06,0,SO,20,1,P,1,,1,2,0,,1,,,0.262078135,18.72265625,2,0,,5,1,,,0.05
-12704,,,14-Feb-06,0,SO,21,3,P,,,26,,0,,,,,0,41.6796875,1,0,,5,0,,,0.14
-12716,,,14-Feb-06,1,SO,19,1,P,,,,,,,,,,0.194855293,57.1015625,2,0,,5,1,,,0.05
-12701,,,14-Feb-06,1000,SB,32,,R,,,,,,,,,,0.105858256,77.203125,1,0,,5,0,0.00,,0.00
12717,1,0,14-Feb-06,0,SN,17,1,R,,,,,,,,,,0,,,0,,4,-1,,,0.06
-12696,,,14-Feb-06,1,SN,24,1,R,,,,,,,,,,0,,,0,,4,-1,,,0.04
12705,0,1,14-Feb-06,0,SA,21,1,R,,,,,,,,,,0.02257507,40.515625,,0,,5,-1,,,0.05
-12737,,,15-Feb-06,1,SO,23,4,P,,6350,33,1,87,4,3,63,3288,0,88.484375,1,1,2895,3,-1,,0.52,0.17
12735,1,0,15-Feb-06,1,SD,22,1,P,,100,27,2,,6,4,39,,0.083363778,86.140625,1,1,182,3,-1,,0.00,0.05
-12745,,,15-Feb-06,0,SO,17,1,P,,,,,,15,,23,,0.069182558,77.625,1,0,,5,1,,,0.06
-12729,,,15-Feb-06,0,SD,22,1,P,1,150,3,3,57,,6,21,126,0.099506521,64.265625,1,3,0,3,4,,0.84,0.05
-12739,,,15-Feb-06,0,SO,30,1,P,2,,4,1,,29,,11,,0.003193447,38.265625,2,1,0,3,1,,,0.03
12726,1,0,15-Feb-06,0,SO,16,,P,,,,,,6,,12,,0,76.0625,,0,,5,-1,,,0.00
-12742,,,15-Feb-06,0,SM,22,6,R,1,,5,3,,1,1,9,,0.056989446,67.59375,2,3,12,2,0,,,0.27
-12727,,,15-Feb-06,0,SC,20,1,P,,1500,7,1,70,3,3,3,310,0.010823112,52.546875,,1,0,3,-1,,0.21,0.05
12722,1,0,15-Feb-06,0,SO,18,,P,,,,,,7,0,2,,0,43.671875,,0,,5,-1,,,0.00
-12732,,,15-Feb-06,0,SD,19,1,P,1,1350,3,1,39,11,2,2,0,0.500671968,39.9921875,1,1,0,3,2,,0.00,0.05
-12724,,,15-Feb-06,1720,SL,49,1,H,,,28,4,,,5,1,,0.164510353,53.703125,1,2,86,3,-1,0.00,,0.02
-12741,,,15-Feb-06,1,SO,24,1,P,,,15,1,1,,2,,,0.270804473,,,1,0,3,-1,,,0.04
-12723,,,15-Feb-06,0,SO,19,0,P,,,,,,,0,,,0.482308869,70.234375,1,0,,5,0,,,0.00
-12736,,,15-Feb-06,0,SA,20,2,R,,,,,,,2,,,0,61.578125,,0,,5,-1,,,0.10
12731,1,0,15-Feb-06,460,SB,21,,P,,,,,,,,,,0.165877579,52.0859375,,0,,5,-1,0.00,,0.00
12721,1,0,15-Feb-06,1,SF,23,,R,,,,,,,,,,0.58129013,38.421875,,0,,5,-1,,,0.00
